r= 2 
Inference for Stan model: tensor2d_kron.
4 chains, each with iter=600; warmup=500; thin=1; 
U[291,2]  0.05    0.04 0.68 -1.23 -0.45  0.11  0.56  1.17   348  0.99
U[292,1]  0.00    0.05 0.75 -1.42 -0.51  0.03  0.53  1.33   274  1.00
U[292,2] -0.07    0.04 0.70 -1.48 -0.48 -0.05  0.35  1.25   341  1.00

Samples were drawn using NUTS(diag_e) at Thu Apr 21 19:54:48 2016.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
Inference for Stan model: tensor2d_kron.
4 chains, each with iter=600; warmup=500; thin=1; 
post-warmup draws per chain=100, total post-warmup draws=400.

          mean se_mean   sd  2.5%   25%   50%   75% 97.5% n_eff  Rhat
V[1,1]   -1.12    0.46 0.78 -2.30 -1.67 -1.31 -0.62  0.58     3  1.82
V[1,2]    0.47    0.49 0.79 -0.73 -0.09  0.32  0.93  2.18     3  2.05
V[2,1]   -1.52    0.65 1.02 -3.03 -2.27 -1.80 -0.92  0.55     2  2.24
V[2,2]    0.51    0.69 1.07 -0.92 -0.29  0.25  1.39  2.83     2  2.40
V[3,1]   -1.17    0.38 0.54 -1.70 -1.53 -1.42 -0.93 -0.20     2  5.30
V[3,2]    0.55    0.40 0.57 -0.04  0.09  0.40  0.79  1.60     2  8.23
V[4,1]   -2.50    0.72 1.03 -3.57 -3.19 -2.96 -2.09 -0.52     2  5.04
V[4,2]    1.40    0.73 1.05  0.17  0.53  1.16  1.87  3.34     2  5.98
V[5,1]   -0.91    0.30 0.43 -1.33 -1.20 -1.10 -0.74 -0.13     2  4.63
V[5,2]    0.42    0.32 0.45 -0.05  0.06  0.27  0.60  1.33     2  6.34
V[6,1]   -1.24    0.41 0.62 -2.03 -1.66 -1.47 -0.87  0.00     2  2.90
V[6,2]    0.62    0.46 0.68 -0.30  0.12  0.40  1.06  1.98     2  3.54
V[7,1]   -1.13    0.29 0.42 -1.59 -1.41 -1.29 -0.93 -0.38     2  4.48
V[7,2]    0.65    0.32 0.46  0.15  0.29  0.54  0.87  1.57     2  6.45
V[8,1]   -0.85    0.22 0.32 -1.25 -1.07 -0.97 -0.53 -0.27     2  3.31
V[8,2]    0.49    0.23 0.34  0.11  0.21  0.41  0.64  1.15     2  4.87
V[9,1]   -1.53    0.50 0.72 -2.19 -2.00 -1.87 -1.31 -0.26     2  6.14
V[9,2]    0.70    0.54 0.77 -0.08  0.10  0.48  0.99  2.14     2  8.83
V[10,1]  -1.56    0.56 0.82 -2.51 -2.10 -1.90 -1.24  0.12     2  3.58
V[10,2]   0.71    0.60 0.89 -0.43  0.05  0.43  1.27  2.52     2  3.60
V[11,1]  -1.02    0.39 0.57 -1.53 -1.38 -1.29 -0.81  0.00     2  6.17
V[11,2]   0.37    0.43 0.61 -0.21 -0.12  0.17  0.58  1.52     2  8.42
V[12,1]  -1.44    0.51 0.73 -2.05 -1.90 -1.80 -1.25 -0.11     2  7.72
V[12,2]   0.59    0.53 0.76 -0.17  0.01  0.37  0.93  1.99     2  8.87
V[13,1]  -1.49    0.49 0.70 -2.12 -1.93 -1.85 -1.26 -0.24     2  7.74
V[13,2]   0.69    0.53 0.76 -0.08  0.10  0.47  0.95  2.10     2  9.45
V[14,1]  -1.47    0.22 0.33 -1.94 -1.73 -1.57 -1.10 -0.90     2  3.00
V[14,2]   1.12    0.26 0.38  0.62  0.77  1.12  1.36  1.86     2  4.37
V[15,1]  -1.01    0.08 0.16 -1.34 -1.12 -0.96 -0.90 -0.75     4  1.39
V[15,2]   0.93    0.11 0.18  0.66  0.75  0.96  1.07  1.26     3  2.36
V[16,1]  -1.80    0.37 0.65 -2.86 -2.28 -1.90 -1.37 -0.45     3  1.66
V[16,2]   1.13    0.45 0.72  0.09  0.59  0.98  1.60  2.57     3  2.04
V[17,1]  -0.18    0.07 0.72 -1.56 -0.66 -0.19  0.30  1.15   122  1.03
V[17,2]   0.10    0.05 0.69 -1.19 -0.36  0.04  0.58  1.58   213  1.01
V[18,1]  -1.84    0.59 0.90 -3.03 -2.45 -2.18 -1.05  0.02     2  2.62
V[18,2]   1.04    0.55 0.83 -0.09  0.40  0.81  1.70  2.69     2  3.07
V[19,1]  -1.19    0.35 0.50 -1.68 -1.53 -1.42 -0.98 -0.30     2  5.43
V[19,2]   0.62    0.38 0.54  0.05  0.18  0.49  0.84  1.65     2  7.12
V[20,1]  -0.40    0.05 0.71 -1.81 -0.88 -0.39  0.14  0.89   175  1.00
V[20,2]   0.31    0.06 0.71 -1.10 -0.16  0.33  0.79  1.72   137  1.02
V[21,1]  -1.47    0.17 0.43 -2.31 -1.74 -1.48 -1.14 -0.66     6  1.31
V[21,2]   1.25    0.25 0.48  0.38  0.90  1.21  1.56  2.22     4  1.51
V[22,1]  -1.18    0.57 0.83 -2.12 -1.74 -1.55 -0.77  0.37     2  4.02
V[22,2]   0.25    0.59 0.85 -0.78 -0.33 -0.07  0.53  1.93     2  4.77
V[23,1]  -1.65    0.51 0.73 -2.32 -2.12 -2.02 -1.45 -0.34     2  7.62
V[23,2]   0.81    0.56 0.79 -0.01  0.20  0.59  1.14  2.27     2  9.44
V[24,1]  -2.13    0.72 1.02 -2.99 -2.77 -2.65 -1.88 -0.30     2  9.23
V[24,2]   0.94    0.76 1.09 -0.15  0.09  0.62  1.36  2.88     2 11.32
V[25,1]  -1.20    0.36 0.52 -1.74 -1.54 -1.44 -0.93 -0.25     2  5.11
V[25,2]   0.60    0.40 0.57  0.01  0.16  0.45  0.80  1.69     2  7.48
V[26,1]  -1.45    0.35 0.50 -1.99 -1.80 -1.68 -1.19 -0.55     2  5.25
V[26,2]   0.87    0.38 0.55  0.26  0.43  0.77  1.15  1.87     2  6.87
V[27,1]  -0.29    0.04 0.73 -1.80 -0.76 -0.30  0.19  1.05   272  1.02
V[27,2]   0.00    0.08 0.80 -1.73 -0.53  0.05  0.53  1.38    92  1.05
V[28,1]  -1.46    0.30 0.43 -1.99 -1.79 -1.62 -1.18 -0.70     2  4.16
V[28,2]   0.98    0.34 0.49  0.40  0.59  0.92  1.23  1.88     2  5.91
V[29,1]  -1.32    0.49 0.72 -2.12 -1.81 -1.62 -1.05  0.06     2  3.98
V[29,2]   0.53    0.54 0.78 -0.35 -0.06  0.28  0.77  2.14     2  4.28
V[30,1]  -1.36    0.51 0.74 -2.05 -1.84 -1.72 -1.01 -0.05     2  6.23
V[30,2]   0.51    0.55 0.79 -0.26 -0.07  0.25  0.82  2.00     2  8.48
V[31,1]  -0.17    0.04 0.36 -0.85 -0.42 -0.18  0.07  0.58    68  1.07
V[31,2]   0.18    0.05 0.38 -0.61 -0.01  0.16  0.40  0.91    59  1.06
V[32,1]  -0.40    0.04 0.65 -1.77 -0.86 -0.39  0.04  0.84   274  1.02
V[32,2]   0.47    0.04 0.70 -0.90  0.00  0.50  0.95  1.80   289  1.00
V[33,1]  -1.09    0.47 0.69 -1.83 -1.57 -1.39 -0.71  0.16     2  4.11
V[33,2]   0.30    0.52 0.74 -0.50 -0.22  0.03  0.58  1.80     2  5.63
V[34,1]  -2.14    0.48 0.68 -2.81 -2.62 -2.43 -1.82 -0.92     2  6.53
V[34,2]   1.35    0.53 0.76  0.47  0.72  1.25  1.72  2.71     2  8.17
V[35,1]  -0.68    0.09 0.16 -0.95 -0.80 -0.69 -0.52 -0.43     3  1.80
V[35,2]   0.53    0.12 0.17  0.30  0.37  0.53  0.65  0.88     2  3.24
V[36,1]  -0.48    0.11 0.43 -1.32 -0.78 -0.46 -0.18  0.26    15  1.09
V[36,2]   0.35    0.12 0.40 -0.44  0.10  0.35  0.61  1.09    10  1.14
V[37,1]  -1.08    0.41 0.58 -1.59 -1.45 -1.36 -0.91 -0.03     2  6.95
V[37,2]   0.41    0.42 0.60 -0.18 -0.05  0.21  0.66  1.54     2  8.45
V[38,1]  -0.98    0.38 0.54 -1.53 -1.33 -1.24 -0.71  0.01     2  5.04
V[38,2]   0.36    0.40 0.57 -0.20 -0.08  0.17  0.58  1.52     2  6.14
V[39,1]  -1.29    0.51 0.73 -1.90 -1.75 -1.65 -1.02  0.01     2  7.60
V[39,2]   0.45    0.53 0.76 -0.30 -0.13  0.22  0.70  1.88     2 10.05
V[40,1]  -1.77    0.34 0.50 -2.37 -2.12 -1.96 -1.42 -0.89     2  4.68
V[40,2]   1.21    0.39 0.56  0.53  0.72  1.15  1.52  2.25     2  6.34
V[41,1]  -1.78    0.57 0.82 -2.49 -2.30 -2.19 -1.58 -0.32     2  7.81
V[41,2]   0.83    0.61 0.88 -0.06  0.14  0.57  1.19  2.43     2  9.88
V[42,1]  -1.01    0.31 0.45 -1.47 -1.32 -1.20 -0.80 -0.21     2  4.77
V[42,2]   0.50    0.34 0.49  0.00  0.12  0.37  0.66  1.47     2  7.28
V[43,1]  -1.51    0.41 0.61 -2.25 -1.94 -1.74 -1.22 -0.27     2  2.78
V[43,2]   0.85    0.44 0.65 -0.01  0.36  0.67  1.22  2.14     2  3.41
V[44,1]  -1.16    0.86 1.27 -2.69 -2.06 -1.64 -0.45  1.33     2  3.24
V[44,2]  -0.20    0.81 1.19 -1.58 -1.03 -0.68  0.37  2.14     2  3.32
V[45,1]  -1.16    0.40 0.70 -2.32 -1.64 -1.31 -0.77  0.29     3  1.72
V[45,2]   0.50    0.37 0.65 -0.56  0.02  0.40  0.95  1.88     3  1.66
V[46,1]  -0.94    0.30 0.46 -1.60 -1.27 -1.05 -0.57 -0.02     2  2.36
V[46,2]   0.43    0.32 0.49 -0.23  0.11  0.27  0.73  1.46     2  2.56
V[47,1]  -1.49    0.49 0.71 -2.14 -1.96 -1.82 -1.28 -0.24     2  6.29
V[47,2]   0.68    0.54 0.76 -0.10  0.09  0.47  0.99  2.10     2  8.82
V[48,1]  -1.31    0.35 0.50 -1.85 -1.65 -1.54 -1.08 -0.41     2  4.72
V[48,2]   0.73    0.38 0.55  0.13  0.31  0.61  0.99  1.78     2  6.76
V[49,1]  -1.32    0.31 0.59 -2.36 -1.73 -1.39 -0.87 -0.21     4  1.44
V[49,2]   0.89    0.34 0.61 -0.18  0.46  0.84  1.24  2.11     3  1.59
V[50,1]  -1.34    0.15 0.23 -1.73 -1.53 -1.35 -1.11 -0.99     2  2.34
V[50,2]   1.12    0.19 0.28  0.71  0.86  1.17  1.33  1.61     2  3.73
V[51,1]  -2.33    0.74 1.05 -3.15 -3.00 -2.87 -2.12 -0.45     2  9.64
V[51,2]   1.11    0.78 1.11 -0.05  0.24  0.83  1.57  3.10     2 10.84
V[52,1]  -2.26    0.75 1.07 -3.13 -2.93 -2.81 -2.02 -0.37     2  9.53
V[52,2]   1.02    0.80 1.14 -0.13  0.12  0.68  1.46  3.08     2 10.85
V[53,1]  -1.48    0.59 0.84 -2.21 -2.03 -1.89 -1.24  0.01     2  7.18
V[53,2]   0.52    0.64 0.91 -0.35 -0.18  0.22  0.88  2.21     2 10.18
V[54,1]  -1.84    0.90 1.34 -3.30 -2.75 -2.40 -1.35  1.02     2  3.36
V[54,2]   0.46    0.93 1.37 -1.15 -0.50 -0.06  1.21  3.22     2  3.88
V[55,1]  -0.84    0.22 0.70 -2.27 -1.31 -0.85 -0.35  0.59    10  1.13
V[55,2]   0.69    0.23 0.68 -0.62  0.22  0.68  1.17  2.04     9  1.17
V[56,1]  -0.59    0.11 0.68 -1.89 -1.02 -0.60 -0.09  0.73    41  1.06
V[56,2]   0.16    0.24 0.68 -1.19 -0.31  0.12  0.60  1.48     8  1.17
V[57,1]  -0.79    0.30 0.46 -1.42 -1.10 -0.94 -0.32  0.09     2  2.54
V[57,2]   0.28    0.31 0.46 -0.25 -0.06  0.12  0.54  1.28     2  3.01
V[58,1]  -1.82    0.54 0.79 -2.68 -2.36 -2.14 -1.51 -0.30     2  4.16
V[58,2]   1.02    0.50 0.74  0.06  0.41  0.84  1.59  2.42     2  4.04
V[59,1]  -1.63    0.24 0.36 -2.09 -1.89 -1.75 -1.33 -0.99     2  3.44
V[59,2]   1.23    0.30 0.43  0.67  0.85  1.22  1.54  2.02     2  5.41
V[60,1]  -0.18    0.05 0.59 -1.20 -0.61 -0.19  0.19  0.91   115  1.02
V[60,2]   0.13    0.08 0.63 -1.16 -0.30  0.10  0.56  1.47    61  1.05
V[61,1]  -0.84    0.04 0.37 -1.54 -1.11 -0.82 -0.59 -0.14    72  1.07
V[61,2]   0.87    0.11 0.33  0.25  0.64  0.87  1.09  1.50     8  1.14
V[62,1]  -0.72    0.18 0.71 -2.03 -1.21 -0.81 -0.22  0.61    15  1.13
V[62,2]   0.50    0.14 0.61 -0.76  0.10  0.52  0.91  1.62    19  1.08
V[63,1]  -1.44    0.41 0.58 -2.01 -1.81 -1.71 -1.18 -0.39     2  6.43
V[63,2]   0.76    0.44 0.63  0.09  0.25  0.60  1.01  1.97     2  7.70
V[64,1]  -1.19    0.35 0.51 -1.70 -1.53 -1.42 -0.98 -0.28     2  5.28
V[64,2]   0.61    0.38 0.54  0.03  0.17  0.46  0.88  1.62     2  7.56
V[65,1]  -2.42    0.33 0.57 -3.44 -2.83 -2.41 -2.02 -1.32     3  1.68
V[65,2]   1.98    0.38 0.65  0.85  1.49  1.96  2.46  3.24     3  1.86
V[66,1]  -1.19    0.47 0.67 -1.77 -1.62 -1.54 -0.99  0.01     2  7.51
V[66,2]   0.42    0.49 0.70 -0.27 -0.13  0.19  0.68  1.72     2  9.27
V[67,1]  -1.21    0.35 0.51 -1.74 -1.54 -1.43 -0.94 -0.30     2  5.17
V[67,2]   0.63    0.38 0.54  0.05  0.18  0.49  0.83  1.66     2  7.47
V[68,1]  -1.64    0.48 0.69 -2.27 -2.08 -1.96 -1.43 -0.41     2  7.43
V[68,2]   0.84    0.53 0.76  0.05  0.23  0.65  1.16  2.25     2  8.56
V[69,1]  -1.69    0.41 0.59 -2.29 -2.09 -1.96 -1.39 -0.61     2  5.13
V[69,2]   1.00    0.45 0.65  0.26  0.45  0.88  1.25  2.18     2  7.17
V[70,1]  -1.14    0.35 0.50 -1.66 -1.48 -1.37 -0.92 -0.25     2  5.12
V[70,2]   0.57    0.37 0.53  0.02  0.14  0.44  0.80  1.56     2  7.20
V[71,1]  -1.17    0.35 0.50 -1.66 -1.51 -1.40 -0.89 -0.27     2  5.27
V[71,2]   0.59    0.37 0.53  0.03  0.15  0.45  0.83  1.60     2  7.11
V[72,1]  -1.28    0.53 0.76 -1.93 -1.77 -1.67 -0.97  0.08     2  7.23
V[72,2]   0.40    0.55 0.78 -0.35 -0.22  0.14  0.64  1.87     2  9.41
V[73,1]  -2.26    0.87 1.24 -3.19 -3.01 -2.91 -2.05 -0.03     2 12.36
V[73,2]   0.82    0.92 1.31 -0.46 -0.16  0.40  1.24  3.17     2 12.31
V[74,1]  -1.53    0.45 0.64 -2.14 -1.95 -1.84 -1.30 -0.38     2  5.89
V[74,2]   0.79    0.48 0.68  0.06  0.25  0.62  1.04  2.04     2  7.83
V[75,1]  -1.13    0.36 0.52 -1.66 -1.47 -1.36 -0.86 -0.20     2  4.90
V[75,2]   0.53    0.38 0.54 -0.04  0.10  0.39  0.77  1.57     2  7.46
V[76,1]  -0.74    0.06 0.14 -0.99 -0.82 -0.75 -0.66 -0.42     6  1.24
V[76,2]   0.76    0.07 0.12  0.56  0.64  0.75  0.85  0.99     3  1.79
V[77,1]  -1.42    0.38 0.84 -3.08 -1.98 -1.45 -0.80  0.09     5  1.27
V[77,2]   1.00    0.31 0.75 -0.40  0.44  1.02  1.50  2.54     6  1.28
V[78,1]  -0.92    0.09 0.19 -1.29 -1.04 -0.96 -0.80 -0.50     4  1.38
V[78,2]   0.96    0.08 0.14  0.75  0.84  0.97  1.07  1.21     3  1.78
V[79,1]  -1.13    0.41 0.60 -1.74 -1.52 -1.41 -0.89 -0.08     2  5.43
V[79,2]   0.45    0.44 0.62 -0.16 -0.04  0.25  0.67  1.62     2  8.21
V[80,1]  -0.21    0.18 0.27 -0.67 -0.51 -0.13 -0.01  0.20     2  2.46
V[80,2]   0.47    0.16 0.23 -0.07  0.50  0.58  0.61  0.68     2  3.27
V[81,1]  -1.05    0.34 0.67 -2.18 -1.53 -1.11 -0.62  0.40     4  1.42
V[81,2]   0.41    0.44 0.78 -0.87 -0.14  0.32  0.90  1.99     3  1.60
V[82,1]  -0.57    0.08 0.66 -1.79 -1.06 -0.58 -0.08  0.73    67  1.02
V[82,2]   0.58    0.04 0.61 -0.61  0.19  0.59  0.99  1.79   200  1.02
V[83,1]  -1.39    0.20 0.31 -1.87 -1.61 -1.46 -1.13 -0.84     2  2.61
V[83,2]   1.06    0.26 0.38  0.52  0.74  1.04  1.29  1.77     2  4.25
V[84,1]  -1.46    0.34 0.49 -2.00 -1.79 -1.67 -1.20 -0.58     2  4.61
V[84,2]   0.90    0.38 0.55  0.26  0.43  0.82  1.14  1.96     2  6.26
V[85,1]  -1.00    0.09 0.17 -1.33 -1.13 -0.97 -0.86 -0.72     4  1.50
V[85,2]   0.88    0.12 0.19  0.58  0.71  0.90  1.02  1.23     2  2.49
V[86,1]  -0.53    0.14 0.37 -1.30 -0.78 -0.52 -0.25  0.18     7  1.17
V[86,2]   0.65    0.05 0.35  0.01  0.41  0.65  0.91  1.26    42  1.10
V[87,1]  -1.22    0.50 0.71 -1.86 -1.68 -1.57 -0.95  0.07     2  6.80
V[87,2]   0.39    0.52 0.75 -0.34 -0.21  0.12  0.64  1.81     2  8.46
V[88,1]  -0.90    0.29 0.57 -1.89 -1.30 -0.97 -0.57  0.40     4  1.40
V[88,2]   0.57    0.26 0.54 -0.38  0.20  0.53  0.90  1.70     4  1.36
V[89,1]  -0.76    0.06 0.12 -0.99 -0.84 -0.73 -0.68 -0.53     5  1.33
V[89,2]   0.71    0.08 0.13  0.50  0.57  0.71  0.81  0.94     3  2.15
V[90,1]   0.07    0.04 0.71 -1.28 -0.41  0.01  0.50  1.60   298  1.00
V[90,2]  -0.15    0.05 0.70 -1.62 -0.62 -0.16  0.33  1.26   177  1.02
V[91,1]   0.12    0.04 0.70 -1.34 -0.30  0.14  0.60  1.37   382  1.00
V[91,2]  -0.07    0.04 0.72 -1.36 -0.58 -0.09  0.40  1.37   336  1.00
V[92,1]  -1.74    0.54 0.84 -2.89 -2.37 -2.00 -1.17 -0.03     2  2.37
V[92,2]   0.95    0.57 0.88 -0.24  0.26  0.77  1.52  2.82     2  2.40
V[93,1]  -1.14    0.44 0.63 -1.72 -1.56 -1.44 -0.88 -0.01     2  5.97
V[93,2]   0.41    0.47 0.67 -0.23 -0.11  0.19  0.64  1.71     2  8.45
V[94,1]  -1.18    0.13 0.41 -1.87 -1.49 -1.19 -0.89 -0.30    10  1.16
V[94,2]   0.91    0.19 0.41  0.12  0.62  0.91  1.18  1.67     5  1.29
V[95,1]  -1.63    0.33 0.48 -2.18 -1.97 -1.83 -1.30 -0.78     2  4.54
V[95,2]   1.08    0.37 0.53  0.44  0.63  1.03  1.37  2.04     2  6.68
V[96,1]  -1.79    0.73 1.03 -2.60 -2.44 -2.32 -1.59  0.08     2  9.79
V[96,2]   0.59    0.78 1.10 -0.46 -0.24  0.23  0.93  2.54     2 12.36
V[97,1]  -1.99    0.61 0.87 -2.81 -2.56 -2.42 -1.67 -0.42     2  6.98
V[97,2]   0.98    0.66 0.95 -0.01  0.24  0.73  1.37  2.71     2  8.84
V[98,1]  -0.67    0.24 0.49 -1.65 -1.03 -0.70 -0.31  0.23     4  1.36
V[98,2]   0.29    0.31 0.55 -0.59 -0.13  0.22  0.62  1.46     3  1.61
V[99,1]  -1.00    0.42 0.60 -1.61 -1.40 -1.27 -0.71  0.08     2  4.79
V[99,2]   0.32    0.43 0.62 -0.28 -0.14  0.09  0.58  1.57     2  6.48
V[100,1] -1.15    0.12 0.22 -1.58 -1.30 -1.13 -0.97 -0.84     3  1.63
V[100,2]  1.01    0.16 0.24  0.62  0.80  1.04  1.17  1.47     2  2.51
V[101,1]  0.49    0.38 0.64 -0.52 -0.02  0.42  0.99  1.81     3  1.80
V[101,2] -1.04    0.40 0.66 -1.94 -1.51 -1.21 -0.68  0.42     3  1.94
V[102,1] -0.77    0.40 0.70 -1.90 -1.26 -0.90 -0.25  0.71     3  1.61
V[102,2]  0.17    0.37 0.67 -0.87 -0.33  0.09  0.60  1.62     3  1.56
V[103,1] -1.91    0.31 0.49 -2.69 -2.28 -2.00 -1.60 -0.96     2  2.21
V[103,2]  1.35    0.37 0.57  0.45  0.89  1.31  1.70  2.46     2  2.76
V[104,1] -1.25    0.50 0.76 -2.18 -1.77 -1.53 -0.78  0.26     2  3.04
V[104,2]  0.42    0.56 0.82 -0.57 -0.17  0.13  1.02  2.08     2  3.77
V[105,1]  0.13    0.27 0.41 -0.60 -0.20  0.28  0.42  0.65     2  3.39
V[105,2]  0.26    0.22 0.33 -0.44  0.14  0.41  0.49  0.59     2  3.64
V[106,1] -1.70    0.81 1.20 -2.93 -2.54 -2.22 -1.01  0.79     2  3.57
V[106,2]  0.38    0.82 1.21 -1.10 -0.44 -0.10  1.07  2.83     2  3.58
V[107,1] -1.12    0.45 0.66 -1.82 -1.55 -1.41 -0.87  0.12     2  4.26
V[107,2]  0.42    0.44 0.64 -0.33 -0.05  0.20  0.72  1.69     2  4.39
V[108,1] -1.01    0.41 0.62 -1.78 -1.45 -1.24 -0.62  0.27     2  2.77
V[108,2]  0.42    0.39 0.59 -0.33  0.00  0.25  0.88  1.66     2  2.99
V[109,1] -0.89    0.05 0.52 -1.93 -1.24 -0.89 -0.53  0.06    94  1.04
V[109,2]  0.72    0.11 0.48 -0.27  0.41  0.75  1.08  1.63    18  1.08
V[110,1]  0.42    0.45 0.66 -0.85 -0.04  0.68  0.88  1.19     2  3.89
V[110,2]  0.24    0.41 0.59 -0.99  0.06  0.53  0.64  0.81     2  5.12
V[111,1] -0.86    0.12 0.20 -1.25 -1.00 -0.88 -0.66 -0.55     3  1.73
V[111,2]  0.68    0.14 0.22  0.39  0.49  0.67  0.81  1.13     2  2.65
V[112,1] -1.49    0.65 0.93 -2.41 -2.10 -1.94 -1.11  0.24     2  5.59
V[112,2]  0.40    0.68 0.98 -0.59 -0.33  0.02  0.71  2.30     2  6.94
V[113,1] -0.35    0.14 0.29 -0.92 -0.54 -0.33 -0.14  0.22     4  1.35
V[113,2]  0.52    0.12 0.27 -0.06  0.35  0.56  0.72  1.00     5  1.30
V[114,1] -1.28    0.35 0.50 -1.80 -1.62 -1.48 -1.04 -0.38     2  5.15
V[114,2]  0.70    0.37 0.54  0.12  0.26  0.58  0.93  1.75     2  6.93
V[115,1] -1.05    0.46 0.66 -1.71 -1.48 -1.37 -0.81  0.16     2  5.74
V[115,2]  0.30    0.48 0.69 -0.36 -0.24  0.04  0.49  1.65     2  7.43
V[116,1] -1.13    0.35 0.51 -1.67 -1.46 -1.35 -0.89 -0.18     2  4.22
V[116,2]  0.56    0.38 0.54 -0.07  0.14  0.41  0.85  1.58     2  6.08
V[117,1] -0.93    0.23 0.48 -1.76 -1.28 -0.98 -0.60  0.13     4  1.40
V[117,2]  0.45    0.27 0.51 -0.48  0.11  0.38  0.79  1.56     3  1.50
V[118,1] -1.67    0.49 0.71 -2.34 -2.14 -2.01 -1.45 -0.39     2  5.97
V[118,2]  0.87    0.53 0.76  0.05  0.25  0.64  1.18  2.30     2  7.30
V[119,1] -1.39    0.42 0.66 -2.32 -1.89 -1.55 -0.91  0.00     2  2.17
V[119,2]  0.75    0.42 0.66 -0.20  0.25  0.63  1.07  2.18     2  2.21
V[120,1] -0.38    0.20 0.36 -1.02 -0.63 -0.39 -0.12  0.28     3  1.54
V[120,2]  0.68    0.19 0.31 -0.05  0.59  0.75  0.89  1.14     3  1.87
V[121,1] -1.24    0.33 0.58 -2.18 -1.68 -1.36 -0.81 -0.08     3  1.61
V[121,2]  0.66    0.32 0.58 -0.26  0.25  0.59  0.98  1.94     3  1.58
V[122,1] -0.91    0.09 0.19 -1.34 -1.03 -0.88 -0.77 -0.61     5  1.31
V[122,2]  0.81    0.11 0.18  0.51  0.66  0.82  0.93  1.17     3  1.82
V[123,1]  0.39    0.24 0.38 -0.23  0.08  0.34  0.76  1.05     3  2.12
V[123,2] -0.73    0.22 0.34 -1.19 -0.94 -0.83 -0.62  0.01     2  2.43
V[124,1] -0.87    0.35 0.53 -1.61 -1.24 -1.05 -0.54  0.12     2  2.84
V[124,2]  0.29    0.38 0.56 -0.35 -0.10  0.08  0.58  1.43     2  3.56
V[125,1]  0.12    0.07 0.70 -1.12 -0.39  0.12  0.60  1.52   107  1.06
V[125,2]  0.15    0.05 0.68 -1.03 -0.29  0.14  0.56  1.55   153  1.02
V[126,1]  0.15    0.07 0.16 -0.16  0.04  0.19  0.27  0.43     6  1.20
V[126,2] -0.22    0.04 0.09 -0.37 -0.27 -0.24 -0.20  0.03     6  1.21
V[127,1]  0.64    0.23 0.77 -0.98  0.17  0.67  1.10  2.10    11  1.10
V[127,2] -0.33    0.19 0.75 -1.82 -0.84 -0.33  0.18  1.05    15  1.07
V[128,1] -1.90    0.50 0.72 -2.67 -2.39 -2.23 -1.60 -0.61     2  5.31
V[128,2]  1.07    0.54 0.78  0.23  0.43  0.90  1.45  2.48     2  7.99
V[129,1]  0.10    0.05 0.68 -1.21 -0.35  0.09  0.60  1.41   225  1.02
V[129,2] -0.05    0.04 0.72 -1.45 -0.61 -0.05  0.45  1.37   300  1.03
V[130,1]  1.64    0.67 0.98 -0.41  1.22  2.04  2.33  2.74     2  3.63
V[130,2] -0.65    0.64 0.95 -2.62 -1.23 -0.36  0.06  0.55     2  3.47
V[131,1] -1.05    0.40 0.59 -1.82 -1.48 -1.25 -0.66  0.11     2  2.87
V[131,2]  0.41    0.43 0.63 -0.36 -0.04  0.19  0.59  1.77     2  3.67
V[132,1] -1.81    0.47 0.68 -2.51 -2.25 -2.12 -1.45 -0.61     2  5.72
V[132,2]  1.04    0.52 0.74  0.23  0.45  0.88  1.35  2.41     2  7.96
V[133,1] -1.56    0.56 0.82 -2.52 -2.11 -1.88 -1.03  0.09     2  3.33
V[133,2]  0.63    0.61 0.89 -0.37 -0.02  0.32  1.14  2.34     2  4.45
V[134,1] -0.83    0.36 0.82 -2.38 -1.40 -0.85 -0.26  0.78     5  1.26
V[134,2]  0.23    0.36 0.74 -1.12 -0.31  0.21  0.76  1.70     4  1.36
V[135,1] -1.19    0.26 0.40 -1.76 -1.48 -1.30 -0.89 -0.44     2  2.39
V[135,2]  0.76    0.29 0.43  0.18  0.41  0.66  1.06  1.62     2  3.35
V[136,1] -1.71    0.15 0.42 -2.51 -1.94 -1.71 -1.44 -0.90     8  1.16
V[136,2]  1.73    0.16 0.42  0.93  1.46  1.73  2.01  2.54     7  1.21
V[137,1]  0.41    0.66 1.00 -1.49 -0.17  0.74  1.12  1.72     2  2.65
V[137,2]  0.55    0.69 1.01 -1.62  0.05  0.97  1.24  1.65     2  3.34
V[138,1] -0.97    0.11 0.24 -1.39 -1.14 -0.97 -0.78 -0.54     5  1.36
V[138,2]  0.77    0.15 0.24  0.37  0.60  0.77  0.92  1.28     3  2.01
V[139,1]  0.03    0.12 0.34 -0.62 -0.18  0.00  0.25  0.69     8  1.21
V[139,2] -0.31    0.25 0.43 -1.03 -0.62 -0.37  0.00  0.62     3  1.67
V[140,1] -0.25    0.03 0.35 -0.91 -0.49 -0.27 -0.05  0.47   153  1.03
V[140,2]  0.26    0.03 0.32 -0.40  0.02  0.23  0.47  0.88   126  1.03
V[141,1] -0.50    0.07 0.16 -0.78 -0.62 -0.49 -0.36 -0.27     5  1.32
V[141,2]  0.39    0.09 0.14  0.22  0.27  0.38  0.48  0.72     3  1.95
V[142,1]  0.40    0.24 0.38 -0.19  0.08  0.33  0.70  1.09     3  2.08
