r= 10 
Inference for Stan model: tensor2d_kron.
4 chains, each with iter=600; warmup=500; thin=1; 
V[1,4]    -0.21    0.22 0.40 -0.86 -0.52 -0.24  0.07  0.60     3 1.59
V[1,5]    -0.04    0.06 0.27 -0.48 -0.24 -0.06  0.14  0.55    19 1.17
V[1,6]     0.48    0.16 0.33 -0.14  0.26  0.48  0.68  1.11     4 1.38
V[1,7]     0.01    0.06 0.29 -0.56 -0.16  0.01  0.20  0.55    22 1.14
V[1,8]     0.12    0.11 0.28 -0.37 -0.08  0.11  0.31  0.69     7 1.17
V[1,9]     0.23    0.27 0.43 -0.67 -0.06  0.34  0.56  0.81     3 2.10
V[1,10]    0.15    0.09 0.27 -0.38 -0.04  0.14  0.32  0.72     8 1.14
V[2,1]     0.13    0.19 0.37 -0.52 -0.12  0.13  0.37  0.85     4 1.45
V[2,2]    -0.09    0.03 0.24 -0.54 -0.26 -0.08  0.08  0.34    46 1.07
V[2,3]    -0.36    0.18 0.37 -1.03 -0.62 -0.39 -0.12  0.46     4 1.39
V[2,4]    -0.18    0.20 0.38 -0.90 -0.45 -0.13  0.11  0.44     4 1.69
V[2,5]    -0.08    0.09 0.28 -0.59 -0.27 -0.10  0.09  0.50     9 1.17
V[2,6]     0.54    0.20 0.37 -0.27  0.28  0.57  0.80  1.15     3 1.62
V[2,7]     0.15    0.16 0.34 -0.53 -0.06  0.20  0.38  0.80     4 1.39
V[2,8]     0.05    0.28 0.46 -0.72 -0.26 -0.05  0.34  1.04     3 1.98
V[2,9]     0.24    0.39 0.59 -0.95 -0.23  0.42  0.64  1.11     2 2.83
V[2,10]    0.15    0.09 0.29 -0.46 -0.04  0.14  0.33  0.75    12 1.18
V[3,1]    -0.09    0.22 0.37 -0.79 -0.41 -0.01  0.19  0.51     3 1.93
V[3,2]     0.00    0.08 0.19 -0.49 -0.11  0.01  0.14  0.32     6 1.30
V[3,3]    -0.28    0.17 0.32 -0.90 -0.52 -0.31 -0.05  0.33     4 1.64
V[3,4]    -0.24    0.17 0.31 -0.76 -0.46 -0.30 -0.02  0.37     3 1.57
V[3,5]    -0.19    0.10 0.21 -0.55 -0.37 -0.20 -0.05  0.25     4 1.54
V[3,6]     0.47    0.03 0.16  0.15  0.35  0.48  0.59  0.76    34 1.14
V[3,7]     0.05    0.09 0.24 -0.37 -0.13  0.04  0.21  0.50     7 1.31
V[3,8]     0.02    0.17 0.32 -0.74 -0.15  0.02  0.23  0.61     3 1.56
V[3,9]     0.28    0.30 0.47 -0.64 -0.03  0.40  0.59  1.02     2 2.53
V[3,10]    0.11    0.18 0.33 -0.49 -0.13  0.07  0.37  0.72     3 1.89
V[4,1]     0.13    0.28 0.49 -0.74 -0.23  0.08  0.46  1.15     3 1.91
V[4,2]    -0.32    0.04 0.23 -0.77 -0.46 -0.31 -0.17  0.10    32 1.17
V[4,3]    -0.50    0.19 0.39 -1.13 -0.75 -0.54 -0.29  0.44     4 1.89
V[4,4]    -0.19    0.33 0.53 -0.98 -0.54 -0.30  0.12  0.98     3 2.12
V[4,5]    -0.13    0.26 0.42 -0.80 -0.48 -0.11  0.24  0.57     3 2.07
V[4,6]     0.65    0.35 0.51 -0.13  0.18  0.62  1.15  1.37     2 3.30
V[4,7]     0.05    0.23 0.38 -0.66 -0.23  0.03  0.35  0.71     3 1.82
V[4,8]     0.16    0.43 0.64 -0.78 -0.33  0.02  0.48  1.38     2 3.07
V[4,9]     0.40    0.39 0.59 -0.69 -0.02  0.45  0.77  1.42     2 3.10
V[4,10]    0.24    0.12 0.31 -0.34  0.03  0.23  0.44  0.82     6 1.32
V[5,1]    -0.09    0.18 0.32 -0.72 -0.32 -0.05  0.17  0.43     3 1.65
V[5,2]     0.02    0.13 0.30 -0.60 -0.16  0.03  0.22  0.60     5 1.56
V[5,3]    -0.23    0.15 0.32 -0.89 -0.44 -0.23 -0.01  0.32     5 1.45
V[5,4]    -0.09    0.26 0.42 -0.75 -0.42 -0.12  0.22  0.78     3 2.14
V[5,5]    -0.22    0.05 0.22 -0.64 -0.39 -0.21 -0.05  0.13    16 1.21
V[5,6]     0.29    0.17 0.30 -0.34  0.05  0.35  0.51  0.81     3 1.71
V[5,7]    -0.05    0.13 0.32 -0.55 -0.32 -0.10  0.17  0.61     7 1.39
V[5,8]     0.17    0.06 0.20 -0.28  0.03  0.19  0.32  0.55    10 1.16
V[5,9]     0.18    0.23 0.36 -0.45 -0.13  0.19  0.45  0.81     2 2.47
V[5,10]    0.17    0.16 0.33 -0.45 -0.05  0.13  0.38  0.86     4 1.44
V[6,1]    -0.10    0.18 0.33 -0.70 -0.34 -0.08  0.14  0.49     3 1.57
V[6,2]    -0.14    0.31 0.47 -0.93 -0.44 -0.20  0.22  0.84     2 2.83
V[6,3]    -0.20    0.18 0.32 -0.77 -0.46 -0.22  0.09  0.38     3 1.59
V[6,4]    -0.24    0.17 0.34 -0.85 -0.50 -0.21  0.00  0.35     4 1.64
V[6,5]    -0.15    0.12 0.24 -0.57 -0.34 -0.17  0.00  0.30     4 1.45
V[6,6]     0.46    0.20 0.34 -0.18  0.22  0.48  0.70  1.09     3 2.07
V[6,7]     0.12    0.16 0.32 -0.41 -0.12  0.08  0.40  0.76     4 1.41
V[6,8]     0.33    0.12 0.27 -0.19  0.15  0.31  0.50  0.90     5 1.29
V[6,9]     0.38    0.25 0.40 -0.52  0.17  0.49  0.65  0.96     3 2.35
V[6,10]    0.18    0.04 0.24 -0.29  0.02  0.17  0.33  0.67    45 1.10
V[7,1]     0.06    0.10 0.27 -0.44 -0.13  0.05  0.23  0.62     8 1.30
V[7,2]     0.03    0.14 0.31 -0.62 -0.21  0.10  0.26  0.49     5 1.78
V[7,3]    -0.23    0.11 0.27 -0.76 -0.40 -0.24 -0.05  0.34     7 1.28
V[7,4]     0.06    0.22 0.39 -0.54 -0.25 -0.01  0.34  0.90     3 1.88
V[7,5]    -0.26    0.23 0.38 -0.88 -0.54 -0.33  0.02  0.51     3 2.02
V[7,6]     0.32    0.29 0.44 -0.36 -0.06  0.36  0.69  1.11     2 2.81
V[7,7]    -0.02    0.15 0.33 -0.67 -0.23 -0.02  0.21  0.61     5 1.48
V[7,8]     0.02    0.09 0.27 -0.54 -0.15  0.03  0.20  0.52    10 1.43
V[7,9]     0.33    0.20 0.33 -0.25  0.03  0.37  0.60  0.86     3 1.99
V[7,10]    0.15    0.11 0.31 -0.48 -0.04  0.15  0.38  0.74     8 1.33
V[8,1]     0.04    0.20 0.37 -0.59 -0.25  0.06  0.31  0.74     4 1.78
V[8,2]     0.05    0.07 0.24 -0.39 -0.12  0.04  0.20  0.55    11 1.31
V[8,3]    -0.21    0.13 0.28 -0.70 -0.42 -0.23 -0.03  0.32     5 1.36
V[8,4]    -0.04    0.22 0.37 -0.67 -0.35 -0.05  0.19  0.73     3 1.88
V[8,5]    -0.26    0.18 0.31 -0.86 -0.46 -0.30 -0.06  0.34     3 1.80
V[8,6]     0.24    0.20 0.33 -0.39 -0.03  0.28  0.52  0.75     3 2.34
V[8,7]    -0.12    0.12 0.30 -0.65 -0.30 -0.16  0.00  0.62     7 1.35
V[8,8]    -0.03    0.11 0.28 -0.62 -0.20 -0.02  0.14  0.53     6 1.32
V[8,9]     0.18    0.09 0.23 -0.29  0.05  0.17  0.32  0.64     7 1.30
V[8,10]    0.15    0.06 0.26 -0.34 -0.01  0.13  0.30  0.66    20 1.23
V[9,1]    -0.04    0.27 0.44 -0.83 -0.45  0.06  0.31  0.59     3 2.05
V[9,2]    -0.22    0.12 0.25 -0.78 -0.38 -0.17 -0.05  0.20     4 1.65
V[9,3]    -0.34    0.13 0.28 -0.81 -0.53 -0.36 -0.19  0.28     5 1.46
V[9,4]    -0.23    0.22 0.37 -0.88 -0.53 -0.24  0.03  0.52     3 2.06
V[9,5]    -0.08    0.09 0.19 -0.47 -0.22 -0.06  0.05  0.28     5 1.41
V[9,6]     0.45    0.24 0.36 -0.09  0.12  0.49  0.76  1.00     2 2.97
V[9,7]     0.07    0.10 0.24 -0.35 -0.09  0.05  0.21  0.63     6 1.42
V[9,8]     0.23    0.28 0.42 -0.50 -0.16  0.27  0.61  0.88     2 2.43
V[9,9]     0.23    0.26 0.41 -0.52 -0.05  0.25  0.57  0.88     2 2.62
V[9,10]    0.18    0.14 0.30 -0.41 -0.04  0.16  0.36  0.77     5 1.54
V[10,1]    0.10    0.24 0.42 -0.76 -0.23  0.15  0.42  0.81     3 1.65
V[10,2]   -0.15    0.10 0.24 -0.65 -0.31 -0.13  0.03  0.26     6 1.20
V[10,3]   -0.33    0.19 0.35 -0.86 -0.57 -0.39 -0.14  0.54     3 1.73
V[10,4]   -0.13    0.20 0.40 -0.78 -0.45 -0.14  0.22  0.64     4 1.78
V[10,5]   -0.04    0.11 0.27 -0.59 -0.21 -0.02  0.15  0.45     6 1.30
V[10,6]    0.43    0.35 0.52 -0.34 -0.05  0.42  0.89  1.32     2 3.15
V[10,7]    0.02    0.18 0.33 -0.69 -0.17  0.04  0.24  0.62     4 1.50
V[10,8]    0.10    0.27 0.43 -0.64 -0.25  0.12  0.42  0.95     3 2.03
V[10,9]    0.24    0.25 0.41 -0.50 -0.07  0.27  0.54  1.05     3 1.94
V[10,10]   0.18    0.13 0.30 -0.36  0.00  0.16  0.37  0.86     6 1.29
V[11,1]    0.01    0.18 0.31 -0.61 -0.24  0.03  0.25  0.58     3 1.72
V[11,2]   -0.02    0.13 0.24 -0.50 -0.21  0.01  0.18  0.35     3 1.72
V[11,3]   -0.21    0.17 0.32 -0.69 -0.47 -0.23 -0.01  0.53     4 1.72
V[11,4]   -0.14    0.12 0.30 -0.71 -0.36 -0.15  0.06  0.43     6 1.35
V[11,5]   -0.22    0.12 0.22 -0.62 -0.36 -0.25 -0.09  0.25     3 1.58
V[11,6]    0.31    0.24 0.37 -0.34 -0.03  0.36  0.63  0.86     2 3.01
V[11,7]   -0.04    0.12 0.27 -0.58 -0.20 -0.07  0.11  0.56     5 1.34
V[11,8]    0.07    0.06 0.23 -0.34 -0.10  0.07  0.22  0.51    15 1.23
V[11,9]    0.30    0.21 0.35 -0.31  0.02  0.33  0.56  0.97     3 2.33
V[11,10]   0.17    0.05 0.23 -0.23  0.00  0.16  0.31  0.66    25 1.16
V[12,1]    0.09    0.24 0.40 -0.67 -0.23  0.16  0.38  0.78     3 1.82
V[12,2]   -0.29    0.09 0.19 -0.61 -0.42 -0.30 -0.20  0.14     4 1.50
V[12,3]   -0.30    0.12 0.28 -0.76 -0.50 -0.28 -0.15  0.41     5 1.68
V[12,4]   -0.17    0.09 0.25 -0.65 -0.36 -0.16 -0.01  0.34     9 1.21
V[12,5]    0.02    0.09 0.21 -0.40 -0.12  0.03  0.17  0.41     6 1.33
V[12,6]    0.42    0.27 0.41 -0.27  0.03  0.40  0.80  1.04     2 3.06
V[12,7]    0.07    0.16 0.32 -0.53 -0.14  0.07  0.28  0.66     4 1.55
V[12,8]    0.14    0.32 0.48 -0.62 -0.27  0.05  0.59  0.95     2 3.06
V[12,9]    0.20    0.25 0.39 -0.51 -0.08  0.17  0.48  0.96     2 2.38
V[12,10]   0.19    0.12 0.28 -0.31  0.01  0.18  0.37  0.71     5 1.33
V[13,1]    0.02    0.24 0.38 -0.69 -0.29  0.06  0.33  0.67     3 1.97
V[13,2]   -0.06    0.10 0.21 -0.47 -0.20 -0.02  0.10  0.28     4 1.57
V[13,3]   -0.36    0.17 0.30 -0.78 -0.56 -0.43 -0.21  0.33     3 1.99
V[13,4]   -0.19    0.18 0.32 -0.75 -0.40 -0.23  0.02  0.48     3 1.72
V[13,5]   -0.29    0.16 0.27 -0.84 -0.49 -0.30 -0.07  0.20     3 1.99
V[13,6]    0.50    0.23 0.36 -0.08  0.19  0.52  0.81  1.08     2 2.92
V[13,7]    0.00    0.13 0.29 -0.58 -0.22  0.01  0.22  0.56     5 1.46
V[13,8]    0.13    0.13 0.24 -0.26 -0.06  0.12  0.26  0.63     3 1.61
V[13,9]    0.39    0.28 0.43 -0.40 -0.01  0.51  0.71  1.00     2 2.90
V[13,10]   0.18    0.08 0.23 -0.26  0.02  0.19  0.34  0.68     8 1.25
V[14,1]   -0.11    0.28 0.44 -0.94 -0.51  0.00  0.21  0.55     2 2.39
V[14,2]   -0.08    0.10 0.23 -0.51 -0.23 -0.09  0.10  0.35     6 1.34
V[14,3]   -0.26    0.11 0.27 -0.76 -0.46 -0.27 -0.08  0.26     6 1.40
V[14,4]   -0.16    0.26 0.43 -0.90 -0.49 -0.22  0.23  0.60     3 2.01
V[14,5]   -0.12    0.13 0.26 -0.56 -0.31 -0.14  0.07  0.41     4 1.89
V[14,6]    0.42    0.17 0.29 -0.03  0.19  0.37  0.63  0.97     3 2.02
V[14,7]   -0.02    0.21 0.37 -0.76 -0.30 -0.04  0.25  0.71     3 1.81
V[14,8]    0.09    0.08 0.29 -0.47 -0.10  0.09  0.30  0.62    14 1.27
V[14,9]    0.37    0.25 0.39 -0.44  0.16  0.43  0.67  0.92     2 2.46
V[14,10]   0.23    0.12 0.29 -0.32  0.04  0.23  0.44  0.77     6 1.43
V[15,1]   -0.22    0.28 0.43 -1.05 -0.58 -0.12  0.10  0.45     2 2.37
V[15,2]   -0.18    0.14 0.28 -0.77 -0.33 -0.12  0.00  0.28     4 1.59
V[15,3]   -0.12    0.12 0.28 -0.69 -0.30 -0.08  0.07  0.35     5 1.48
V[15,4]   -0.22    0.34 0.53 -1.15 -0.65 -0.20  0.14  0.88     2 2.37
V[15,5]   -0.01    0.03 0.18 -0.37 -0.13 -0.02  0.10  0.38    30 1.13
V[15,6]    0.34    0.13 0.25 -0.02  0.17  0.30  0.45  0.95     4 1.59
V[15,7]    0.03    0.24 0.39 -0.59 -0.34  0.07  0.39  0.67     3 1.93
V[15,8]    0.19    0.14 0.25 -0.36  0.05  0.23  0.40  0.55     3 1.64
V[15,9]    0.23    0.24 0.38 -0.40 -0.09  0.20  0.54  0.95     3 2.50
V[15,10]   0.12    0.26 0.44 -0.69 -0.23  0.14  0.51  0.89     3 2.27
V[16,1]   -0.05    0.30 0.49 -0.99 -0.41  0.01  0.31  0.77     3 1.95
V[16,2]   -0.32    0.13 0.30 -0.89 -0.55 -0.31 -0.10  0.25     6 1.48
V[16,3]   -0.31    0.15 0.35 -0.94 -0.52 -0.31 -0.09  0.38     5 1.34
V[16,4]   -0.14    0.34 0.54 -1.11 -0.56 -0.15  0.25  0.82     2 2.21
V[16,5]    0.02    0.12 0.28 -0.55 -0.19  0.04  0.21  0.53     5 1.32
V[16,6]    0.41    0.22 0.38 -0.24  0.07  0.47  0.67  1.12     3 1.82
V[16,7]    0.08    0.18 0.38 -0.70 -0.18  0.03  0.36  0.81     4 1.49
V[16,8]    0.17    0.21 0.38 -0.53 -0.11  0.16  0.47  0.86     3 1.65
V[16,9]    0.34    0.26 0.44 -0.42  0.01  0.31  0.65  1.21     3 1.86
V[16,10]   0.22    0.19 0.36 -0.47 -0.04  0.18  0.47  0.90     4 1.49
V[17,1]    0.01    0.03 0.30 -0.57 -0.20  0.02  0.22  0.56    81 1.04
V[17,2]    0.00    0.03 0.32 -0.62 -0.21  0.00  0.21  0.65   104 1.01
V[17,3]   -0.01    0.03 0.27 -0.58 -0.19  0.00  0.19  0.50   103 1.05
V[17,4]   -0.08    0.04 0.31 -0.68 -0.31 -0.07  0.12  0.53    69 1.08
V[17,5]   -0.02    0.03 0.31 -0.60 -0.23  0.00  0.17  0.61    88 1.00
V[17,6]    0.10    0.03 0.29 -0.50 -0.07  0.12  0.29  0.75    70 1.03
V[17,7]   -0.05    0.04 0.31 -0.66 -0.28 -0.04  0.17  0.49    78 1.02
V[17,8]    0.00    0.05 0.34 -0.71 -0.22  0.02  0.22  0.64    57 1.08
V[17,9]   -0.05    0.04 0.32 -0.64 -0.26 -0.05  0.17  0.57    60 1.03
V[17,10]   0.09    0.04 0.33 -0.60 -0.15  0.13  0.33  0.70    66 1.05
V[18,1]    0.15    0.34 0.54 -0.88 -0.29  0.21  0.61  0.97     2 2.50
V[18,2]   -0.41    0.17 0.34 -1.02 -0.64 -0.42 -0.22  0.32     4 1.49
V[18,3]   -0.40    0.15 0.32 -0.93 -0.64 -0.44 -0.18  0.31     5 1.37
V[18,4]   -0.08    0.25 0.43 -0.86 -0.42 -0.04  0.23  0.69     3 1.91
V[18,5]    0.14    0.27 0.44 -0.65 -0.16  0.12  0.47  0.97     3 2.11
V[18,6]    0.28    0.43 0.64 -0.71 -0.34  0.38  0.87  1.21     2 3.16
V[18,7]   -0.08    0.25 0.43 -1.06 -0.32  0.03  0.24  0.55     3 1.80
V[18,8]    0.16    0.37 0.58 -0.76 -0.35  0.20  0.63  1.19     2 2.42
V[18,9]    0.20    0.30 0.48 -0.54 -0.14  0.08  0.58  1.11     3 2.10
V[18,10]   0.18    0.14 0.33 -0.52  0.00  0.20  0.39  0.76     6 1.35
V[19,1]    0.00    0.17 0.35 -0.56 -0.25 -0.03  0.20  0.87     4 1.60
V[19,2]   -0.04    0.07 0.23 -0.52 -0.15 -0.04  0.07  0.43    10 1.26
V[19,3]   -0.19    0.21 0.35 -0.80 -0.45 -0.20  0.06  0.49     3 2.12
V[19,4]   -0.07    0.29 0.45 -0.75 -0.39 -0.15  0.15  0.86     2 2.42
V[19,5]   -0.19    0.11 0.24 -0.61 -0.35 -0.21 -0.02  0.32     5 1.37
V[19,6]    0.42    0.19 0.31 -0.10  0.17  0.38  0.68  0.97     3 2.38
V[19,7]   -0.08    0.11 0.29 -0.64 -0.28 -0.09  0.10  0.57     8 1.33
V[19,8]    0.07    0.16 0.29 -0.48 -0.13  0.07  0.28  0.55     3 1.66
V[19,9]    0.25    0.26 0.41 -0.56 -0.01  0.32  0.50  1.02     3 2.16
V[19,10]   0.18    0.05 0.26 -0.39  0.01  0.22  0.36  0.61    23 1.21
V[20,1]   -0.04    0.04 0.31 -0.65 -0.25 -0.05  0.17  0.54    51 1.06
V[20,2]   -0.08    0.06 0.32 -0.70 -0.29 -0.10  0.15  0.57    26 1.17
V[20,3]   -0.03    0.04 0.32 -0.65 -0.23 -0.02  0.18  0.55    58 1.02
V[20,4]    0.01    0.06 0.32 -0.51 -0.23 -0.03  0.20  0.69    29 1.14
V[20,5]    0.09    0.07 0.38 -0.69 -0.19  0.13  0.38  0.71    29 1.14
V[20,6]    0.17    0.03 0.28 -0.36 -0.01  0.16  0.34  0.69    72 1.04
V[20,7]    0.00    0.08 0.33 -0.66 -0.21  0.02  0.23  0.60    19 1.22
V[20,8]    0.08    0.06 0.33 -0.56 -0.15  0.05  0.33  0.73    26 1.13
V[20,9]    0.18    0.05 0.37 -0.52 -0.09  0.17  0.43  0.85    48 1.09
V[20,10]   0.09    0.04 0.33 -0.63 -0.11  0.10  0.31  0.68    75 1.04
V[21,1]   -0.19    0.23 0.39 -0.90 -0.53 -0.16  0.13  0.46     3 1.98
V[21,2]   -0.33    0.12 0.25 -0.81 -0.49 -0.34 -0.15  0.18     5 1.36
V[21,3]   -0.17    0.08 0.30 -0.68 -0.39 -0.23  0.04  0.44    14 1.24
V[21,4]   -0.19    0.26 0.47 -1.06 -0.47 -0.23  0.16  0.68     3 1.65
V[21,5]    0.00    0.14 0.32 -0.61 -0.22  0.01  0.22  0.62     5 1.48
V[21,6]    0.39    0.10 0.24 -0.10  0.23  0.39  0.54  0.84     6 1.22
V[21,7]    0.05    0.20 0.37 -0.65 -0.22  0.09  0.32  0.76     4 1.55
V[21,8]    0.13    0.18 0.36 -0.53 -0.16  0.12  0.38  0.84     4 1.49
V[21,9]    0.34    0.25 0.45 -0.49  0.02  0.33  0.70  1.12     3 1.81
V[21,10]   0.20    0.15 0.33 -0.47 -0.03  0.17  0.44  0.82     5 1.39
V[22,1]    0.16    0.15 0.30 -0.37 -0.06  0.18  0.37  0.77     4 1.39
V[22,2]   -0.09    0.06 0.23 -0.60 -0.23 -0.07  0.05  0.36    15 1.24
V[22,3]   -0.28    0.19 0.34 -0.84 -0.54 -0.32  0.00  0.44     3 1.69
V[22,4]   -0.10    0.22 0.38 -0.68 -0.38 -0.14  0.10  0.77     3 1.88
V[22,5]   -0.29    0.13 0.26 -0.86 -0.48 -0.29 -0.11  0.19     4 1.47
V[22,6]    0.36    0.30 0.47 -0.48 -0.05  0.33  0.77  1.17     2 2.62
V[22,7]   -0.02    0.15 0.33 -0.72 -0.25  0.00  0.21  0.58     5 1.49
V[22,8]    0.02    0.17 0.32 -0.57 -0.17  0.01  0.20  0.71     3 1.84
V[22,9]    0.30    0.31 0.47 -0.53 -0.08  0.31  0.67  1.15     2 2.72
V[22,10]   0.17    0.15 0.31 -0.43 -0.07  0.17  0.40  0.74     4 1.36
V[23,1]   -0.08    0.17 0.35 -0.78 -0.31 -0.05  0.16  0.56     4 1.59
V[23,2]   -0.30    0.55 0.81 -1.39 -0.96 -0.49  0.25  1.12     2 4.07
V[23,3]   -0.13    0.30 0.48 -1.17 -0.41 -0.01  0.24  0.57     3 2.26
V[23,4]   -0.12    0.20 0.36 -0.76 -0.43 -0.09  0.15  0.49     3 1.62
V[23,5]   -0.23    0.32 0.49 -1.13 -0.66 -0.14  0.16  0.54     2 2.76
V[23,6]    0.41    0.43 0.64 -0.61 -0.11  0.31  0.95  1.45     2 3.68
V[23,7]    0.23    0.30 0.49 -0.68 -0.15  0.22  0.64  1.07     3 1.91
V[23,8]    0.60    0.26 0.42 -0.19  0.23  0.72  0.93  1.23     3 2.24
V[23,9]    0.54    0.30 0.46 -0.04  0.17  0.42  0.81  1.52     2 2.88
V[23,10]   0.19    0.42 0.63 -0.73 -0.33  0.01  0.63  1.45     2 2.73
V[24,1]   -0.05    0.22 0.39 -0.77 -0.33 -0.04  0.24  0.68     3 1.73
V[24,2]   -0.26    0.52 0.78 -1.17 -0.84 -0.54  0.28  1.23     2 4.36
V[24,3]   -0.32    0.36 0.55 -1.38 -0.79 -0.15  0.08  0.36     2 2.50
V[24,4]   -0.22    0.07 0.29 -0.68 -0.42 -0.23 -0.04  0.42    18 1.26
V[24,5]   -0.26    0.38 0.58 -1.23 -0.80 -0.18  0.23  0.66     2 2.89
V[24,6]    0.63    0.36 0.54 -0.22  0.17  0.52  1.14  1.57     2 3.20
V[24,7]    0.33    0.29 0.48 -0.54 -0.04  0.38  0.68  1.14     3 2.22
V[24,8]    0.58    0.19 0.37 -0.15  0.30  0.54  0.88  1.20     4 2.00
V[24,9]    0.66    0.43 0.63 -0.41  0.21  0.63  1.08  1.77     2 4.07
V[24,10]   0.19    0.33 0.52 -0.58 -0.22  0.03  0.59  1.28     2 2.48
V[25,1]   -0.04    0.13 0.27 -0.52 -0.24 -0.04  0.14  0.54     4 1.35
V[25,2]   -0.20    0.17 0.29 -0.74 -0.40 -0.23  0.07  0.28     3 1.78
V[25,3]   -0.22    0.10 0.26 -0.64 -0.41 -0.24 -0.04  0.25     6 1.19
V[25,4]   -0.10    0.12 0.29 -0.62 -0.31 -0.13  0.09  0.45     5 1.42
V[25,5]    0.01    0.10 0.24 -0.43 -0.14 -0.01  0.13  0.57     5 1.30
V[25,6]    0.33    0.16 0.29 -0.21  0.11  0.31  0.57  0.80     3 1.76
V[25,7]    0.14    0.14 0.30 -0.45 -0.08  0.16  0.34  0.66     5 1.41
V[25,8]    0.30    0.12 0.24 -0.23  0.13  0.31  0.46  0.74     4 1.43
V[25,9]    0.25    0.21 0.35 -0.44  0.01  0.33  0.55  0.75     3 1.87
V[25,10]   0.15    0.05 0.26 -0.38 -0.02  0.16  0.32  0.69    27 1.09
V[26,1]   -0.03    0.31 0.47 -0.87 -0.43 -0.01  0.39  0.68     2 2.68
V[26,2]   -0.26    0.13 0.24 -0.82 -0.40 -0.22 -0.09  0.13     4 1.82
V[26,3]   -0.27    0.15 0.31 -0.84 -0.50 -0.23 -0.05  0.30     4 1.64
V[26,4]   -0.14    0.31 0.49 -0.95 -0.54 -0.11  0.24  0.75     3 2.42
V[26,5]    0.02    0.15 0.29 -0.52 -0.20  0.01  0.24  0.56     4 1.56
V[26,6]    0.33    0.29 0.44 -0.32 -0.09  0.34  0.74  1.03     2 3.21
V[26,7]   -0.02    0.14 0.29 -0.53 -0.20 -0.02  0.16  0.61     4 1.65
V[26,8]    0.15    0.20 0.32 -0.41 -0.12  0.16  0.44  0.66     3 2.16
V[26,9]    0.33    0.22 0.35 -0.27  0.06  0.31  0.61  0.96     3 2.28
V[26,10]   0.20    0.08 0.24 -0.30  0.03  0.20  0.38  0.64    10 1.38
V[27,1]    0.05    0.04 0.29 -0.52 -0.14  0.03  0.24  0.63    54 1.07
V[27,2]   -0.07    0.06 0.34 -0.80 -0.26 -0.05  0.17  0.54    28 1.12
V[27,3]   -0.11    0.04 0.32 -0.73 -0.31 -0.10  0.12  0.49    81 1.02
V[27,4]    0.02    0.03 0.29 -0.52 -0.20  0.03  0.23  0.53   103 1.00
V[27,5]   -0.06    0.04 0.32 -0.67 -0.28 -0.06  0.16  0.59    67 1.06
V[27,6]    0.09    0.09 0.35 -0.51 -0.18  0.09  0.32  0.82    15 1.18
V[27,7]    0.03    0.06 0.28 -0.51 -0.12  0.02  0.21  0.58    19 1.10
V[27,8]    0.04    0.04 0.32 -0.58 -0.14  0.03  0.24  0.63    64 1.03
V[27,9]    0.04    0.04 0.31 -0.56 -0.17  0.04  0.23  0.75    56 1.08
V[27,10]   0.02    0.03 0.29 -0.50 -0.18  0.00  0.21  0.64    80 1.05
V[28,1]   -0.02    0.24 0.39 -0.71 -0.36  0.02  0.31  0.65     3 2.06
V[28,2]   -0.09    0.12 0.25 -0.57 -0.28 -0.09  0.11  0.34     4 1.62
V[28,3]   -0.22    0.15 0.33 -0.84 -0.46 -0.24  0.02  0.42     5 1.52
V[28,4]   -0.13    0.31 0.49 -0.81 -0.49 -0.31  0.26  0.82     2 2.62
V[28,5]   -0.20    0.20 0.32 -0.70 -0.41 -0.27  0.00  0.55     3 2.13
V[28,6]    0.39    0.26 0.40 -0.31  0.02  0.47  0.73  0.98     2 2.83
V[28,7]   -0.07    0.14 0.29 -0.56 -0.28 -0.09  0.11  0.55     4 1.43
V[28,8]    0.12    0.15 0.27 -0.53  0.00  0.14  0.30  0.57     3 1.64
V[28,9]    0.36    0.26 0.41 -0.38  0.07  0.32  0.66  1.16     3 2.37
V[28,10]   0.09    0.10 0.23 -0.40 -0.04  0.11  0.24  0.47     5 1.34
V[29,1]   -0.05    0.23 0.39 -0.82 -0.39  0.04  0.24  0.54     3 1.90
V[29,2]   -0.06    0.13 0.27 -0.67 -0.24 -0.05  0.16  0.39     4 1.41
V[29,3]   -0.27    0.22 0.38 -0.98 -0.53 -0.28 -0.07  0.57     3 1.78
V[29,4]   -0.20    0.23 0.38 -0.79 -0.52 -0.24  0.05  0.60     3 1.83
V[29,5]   -0.10    0.03 0.20 -0.46 -0.23 -0.10  0.04  0.27    58 1.06
V[29,6]    0.48    0.20 0.33 -0.09  0.20  0.49  0.74  1.08     3 1.97
V[29,7]   -0.06    0.10 0.24 -0.50 -0.20 -0.06  0.07  0.45     6 1.26
V[29,8]    0.15    0.17 0.30 -0.46 -0.09  0.24  0.39  0.57     3 1.72
V[29,9]    0.28    0.27 0.43 -0.51 -0.06  0.31  0.64  1.05     3 2.40
V[29,10]   0.17    0.15 0.32 -0.39 -0.04  0.12  0.38  0.93     5 1.49
V[30,1]   -0.05    0.23 0.39 -0.77 -0.35  0.02  0.23  0.57     3 2.03
V[30,2]   -0.01    0.12 0.24 -0.56 -0.17  0.05  0.16  0.37     4 1.49
V[30,3]   -0.37    0.19 0.33 -0.94 -0.61 -0.42 -0.13  0.29     3 1.74
V[30,4]   -0.24    0.19 0.34 -0.80 -0.51 -0.29  0.02  0.42     3 1.81
