r= 5 
Inference for Stan model: tensor2d_kron.
4 chains, each with iter=600; warmup=500; thin=1; 
V[23,2]  -0.31    0.73 1.05 -1.59 -1.09 -0.59  0.10  1.57     2  8.55
V[23,3]  -0.38    0.10 0.26 -0.94 -0.51 -0.40 -0.24  0.14     6  2.03
V[23,4]   0.38    0.69 0.99 -0.76 -0.57  0.15  1.33  1.84     2  8.96
V[23,5]   0.00    0.55 0.79 -1.00 -0.74 -0.12  0.62  1.35     2  7.46
V[24,1]  -0.10    0.82 1.18 -1.28 -1.10 -0.45  0.54  1.91     2 10.50
V[24,2]  -0.82    0.80 1.14 -2.06 -1.65 -1.17 -0.38  1.32     2  8.84
V[24,3]  -0.40    0.39 0.60 -1.59 -0.62 -0.35 -0.17  0.75     2  4.38
V[24,4]   0.38    0.82 1.17 -1.14 -0.77  0.27  1.49  2.00     2  9.26
V[24,5]  -0.05    0.49 0.72 -1.11 -0.73 -0.07  0.65  0.96     2  5.76
V[25,1]  -0.15    0.35 0.51 -1.06 -0.58 -0.02  0.18  0.57     2  6.05
V[25,2]  -0.44    0.31 0.44 -1.09 -0.84 -0.49 -0.04  0.24     2  5.39
V[25,3]   0.00    0.20 0.30 -0.48 -0.24 -0.01  0.17  0.52     2  3.79
V[25,4]  -0.01    0.39 0.55 -1.03 -0.20  0.25  0.37  0.53     2  7.53
V[25,5]   0.10    0.23 0.34 -0.48 -0.13  0.05  0.34  0.71     2  4.25
V[26,1]  -0.26    0.49 0.71 -1.55 -0.67 -0.07  0.22  0.63     2  7.29
V[26,2]  -0.27    0.40 0.57 -1.18 -0.76 -0.29  0.24  0.61     2  6.37
V[26,3]   0.15    0.47 0.67 -1.07 -0.20  0.41  0.58  0.88     2  8.58
V[26,4]  -0.20    0.42 0.60 -1.35 -0.36  0.04  0.15  0.53     2  6.85
V[26,5]   0.24    0.42 0.60 -0.44 -0.28  0.08  0.68  1.35     2  7.50
V[27,1]  -0.12    0.14 0.46 -0.98 -0.44 -0.12  0.19  0.78    11  1.11
V[27,2]  -0.09    0.04 0.42 -0.91 -0.39 -0.08  0.19  0.72   116  1.04
V[27,3]   0.02    0.04 0.44 -0.79 -0.27  0.02  0.34  0.83   110  1.04
V[27,4]  -0.09    0.08 0.41 -0.92 -0.37 -0.09  0.19  0.67    27  1.12
V[27,5]   0.07    0.05 0.46 -0.77 -0.25  0.06  0.37  1.03   102  1.04
V[28,1]  -0.21    0.48 0.69 -1.42 -0.64 -0.07  0.22  0.77     2  6.28
V[28,2]  -0.29    0.35 0.51 -1.19 -0.66 -0.35  0.13  0.47     2  4.56
V[28,3]   0.14    0.41 0.59 -0.93 -0.22  0.38  0.56  0.81     2  7.15
V[28,4]  -0.09    0.41 0.59 -1.17 -0.32  0.13  0.33  0.55     2  6.36
V[28,5]   0.16    0.40 0.57 -0.62 -0.24  0.06  0.41  1.22     2  6.68
V[29,1]  -0.20    0.42 0.61 -1.38 -0.67  0.04  0.23  0.55     2  3.67
V[29,2]  -0.49    0.35 0.52 -1.29 -0.92 -0.59 -0.03  0.42     2  3.40
V[29,3]   0.09    0.29 0.44 -0.56 -0.24 -0.03  0.41  0.90     2  3.13
V[29,4]  -0.07    0.50 0.72 -1.43 -0.44  0.24  0.43  0.69     2  5.20
V[29,5]   0.22    0.30 0.45 -0.58 -0.11  0.24  0.51  1.04     2  2.89
V[30,1]  -0.13    0.45 0.65 -1.31 -0.60  0.17  0.37  0.53     2  6.80
V[30,2]  -0.64    0.36 0.52 -1.41 -1.08 -0.71 -0.18  0.20     2  4.73
V[30,3]   0.07    0.29 0.43 -0.46 -0.19 -0.09  0.23  0.90     2  4.67
V[30,4]   0.02    0.57 0.81 -1.45 -0.34  0.43  0.55  0.76     2  8.50
V[30,5]   0.20    0.30 0.44 -0.61 -0.10  0.31  0.56  0.85     2  5.16
V[31,1]  -0.03    0.37 0.56 -1.08 -0.49  0.11  0.45  0.83     2  2.61
V[31,2]   0.16    0.27 0.45 -0.66 -0.15  0.16  0.43  1.00     3  1.97
V[31,3]   0.12    0.26 0.43 -0.71 -0.16  0.15  0.42  0.89     3  2.10
V[31,4]   0.21    0.26 0.43 -0.60 -0.09  0.23  0.55  0.99     3  1.91
V[31,5]   0.11    0.43 0.65 -1.16 -0.35  0.22  0.59  1.11     2  2.93
V[32,1]  -0.04    0.14 0.51 -1.04 -0.34 -0.02  0.29  0.99    14  1.21
V[32,2]  -0.07    0.06 0.43 -0.88 -0.39 -0.05  0.23  0.68    58  1.06
V[32,3]   0.10    0.22 0.52 -0.94 -0.23  0.08  0.45  1.18     6  1.25
V[32,4]   0.00    0.11 0.45 -0.85 -0.33 -0.02  0.33  0.86    17  1.13
V[32,5]   0.11    0.23 0.50 -0.90 -0.21  0.10  0.43  1.03     5  1.31
V[33,1]  -0.15    0.41 0.59 -1.23 -0.68  0.04  0.33  0.55     2  4.69
V[33,2]  -0.32    0.35 0.51 -1.05 -0.76 -0.42  0.13  0.60     2  3.97
V[33,3]   0.05    0.26 0.39 -0.68 -0.21  0.08  0.35  0.67     2  3.32
V[33,4]  -0.09    0.42 0.61 -1.26 -0.41  0.16  0.38  0.57     2  5.03
V[33,5]   0.29    0.31 0.45 -0.35 -0.12  0.27  0.66  1.09     2  4.14
V[34,1]  -0.37    0.64 0.91 -1.93 -0.84 -0.07  0.26  0.77     2  8.40
V[34,2]  -0.72    0.42 0.60 -1.63 -1.19 -0.75 -0.18  0.19     2  5.83
V[34,3]   0.24    0.55 0.79 -0.95 -0.50  0.37  0.86  1.40     2  9.11
V[34,4]  -0.32    0.59 0.85 -1.82 -0.76 -0.06  0.26  0.70     2  8.52
V[34,5]   0.19    0.30 0.46 -0.44 -0.17  0.09  0.50  1.09     2  5.03
V[35,1]  -0.06    0.34 0.49 -0.76 -0.53  0.02  0.40  0.64     2  5.71
V[35,2]   0.00    0.25 0.36 -0.67 -0.20  0.01  0.21  0.61     2  4.50
V[35,3]   0.11    0.27 0.39 -0.65 -0.07  0.23  0.41  0.59     2  4.45
V[35,4]   0.11    0.29 0.42 -0.70 -0.06  0.24  0.41  0.62     2  5.21
V[35,5]   0.09    0.38 0.55 -0.86 -0.30  0.17  0.50  0.88     2  7.21
V[36,1]  -0.02    0.34 0.54 -0.91 -0.48 -0.03  0.46  0.82     2  2.41
V[36,2]   0.12    0.36 0.57 -0.78 -0.27 -0.04  0.48  1.30     2  2.32
V[36,3]   0.19    0.35 0.55 -0.94 -0.13  0.26  0.63  1.04     2  2.47
V[36,4]   0.14    0.39 0.60 -0.92 -0.31  0.16  0.59  1.19     2  2.63
V[36,5]   0.23    0.43 0.66 -1.07 -0.19  0.33  0.72  1.24     2  2.86
V[37,1]  -0.09    0.38 0.54 -1.02 -0.50  0.08  0.39  0.56     2  6.49
V[37,2]  -0.47    0.31 0.44 -1.10 -0.80 -0.60 -0.14  0.33     2  5.21
V[37,3]   0.09    0.24 0.36 -0.32 -0.13 -0.06  0.25  0.81     2  4.49
V[37,4]   0.06    0.49 0.70 -1.21 -0.25  0.36  0.52  0.80     2  9.02
V[37,5]   0.19    0.29 0.42 -0.57 -0.04  0.33  0.52  0.69     2  6.24
V[38,1]  -0.13    0.39 0.57 -1.04 -0.73  0.03  0.38  0.61     2  6.00
V[38,2]  -0.25    0.33 0.48 -0.99 -0.66 -0.35  0.17  0.53     2  5.26
V[38,3]   0.04    0.24 0.35 -0.63 -0.17  0.06  0.35  0.55     2  4.10
V[38,4]   0.01    0.40 0.57 -1.04 -0.24  0.27  0.41  0.54     2  7.47
V[38,5]   0.22    0.33 0.47 -0.49 -0.13  0.22  0.48  1.03     2  5.63
V[39,1]  -0.18    0.48 0.69 -1.26 -0.81 -0.05  0.36  0.88     2  5.98
V[39,2]  -0.37    0.41 0.59 -1.24 -0.89 -0.41  0.19  0.43     2  5.33
V[39,3]  -0.02    0.21 0.32 -0.61 -0.29 -0.02  0.25  0.53     2  3.57
V[39,4]  -0.04    0.44 0.63 -1.23 -0.32  0.21  0.44  0.61     2  6.62
V[39,5]   0.23    0.35 0.50 -0.44 -0.16  0.18  0.53  1.14     2  6.84
V[40,1]  -0.27    0.49 0.71 -1.58 -0.65  0.01  0.23  0.52     2  5.64
V[40,2]  -0.49    0.39 0.56 -1.39 -0.91 -0.53  0.00  0.41     2  4.46
V[40,3]   0.20    0.46 0.66 -0.83 -0.44  0.35  0.69  1.15     2  7.04
V[40,4]  -0.12    0.55 0.79 -1.55 -0.43  0.13  0.46  0.75     2  8.10
V[40,5]   0.12    0.38 0.55 -0.76 -0.25  0.13  0.56  1.01     2  6.48
V[41,1]  -0.12    0.87 1.24 -1.42 -1.10 -0.43  0.44  2.02     2 11.52
V[41,2]  -0.50    0.78 1.12 -1.80 -1.33 -0.83 -0.07  1.54     2  9.12
V[41,3]  -0.40    0.19 0.36 -1.18 -0.57 -0.40 -0.24  0.37     3  2.60
V[41,4]   0.34    0.73 1.04 -0.83 -0.66  0.10  1.33  1.84     2  9.35
V[41,5]  -0.03    0.50 0.72 -0.97 -0.67 -0.17  0.52  1.26     2  6.52
V[42,1]  -0.10    0.45 0.64 -1.13 -0.83  0.03  0.50  0.64     2  7.22
V[42,2]  -0.24    0.37 0.53 -1.01 -0.57 -0.34  0.08  0.70     2  5.55
V[42,3]   0.15    0.31 0.46 -0.65 -0.12  0.12  0.55  0.85     2  4.87
V[42,4]   0.06    0.48 0.69 -1.19 -0.23  0.32  0.51  0.89     2  8.29
V[42,5]   0.21    0.42 0.60 -0.83 -0.07  0.31  0.61  1.08     2  6.92
V[43,1]  -0.24    0.51 0.74 -1.68 -0.77  0.00  0.27  0.77     2  3.81
V[43,2]  -0.37    0.42 0.62 -1.30 -0.96 -0.41  0.13  0.74     2  3.48
V[43,3]   0.14    0.40 0.59 -1.01 -0.29  0.32  0.55  0.91     2  3.93
V[43,4]  -0.11    0.47 0.68 -1.40 -0.42  0.15  0.32  0.75     2  4.62
V[43,5]   0.24    0.42 0.61 -0.63 -0.27  0.18  0.78  1.43     2  4.01
V[44,1]  -0.19    0.34 0.53 -1.27 -0.56 -0.05  0.17  0.62     2  2.21
V[44,2]  -0.84    0.39 0.60 -1.80 -1.35 -0.94 -0.28  0.16     2  2.71
V[44,3]  -0.21    0.25 0.43 -0.98 -0.53 -0.19  0.14  0.58     3  1.92
V[44,4]  -0.23    0.45 0.68 -1.43 -0.71 -0.22  0.30  0.94     2  2.95
V[44,5]   0.29    0.31 0.50 -0.72 -0.07  0.40  0.65  1.09     3  2.16
V[45,1]  -0.05    0.51 0.77 -1.11 -0.65 -0.23  0.43  1.43     2  2.97
V[45,2]  -0.34    0.48 0.72 -1.44 -0.84 -0.51  0.11  1.16     2  2.80
V[45,3]  -0.25    0.16 0.38 -0.96 -0.48 -0.26 -0.01  0.51     5  1.43
V[45,4]   0.28    0.44 0.68 -0.74 -0.30  0.16  0.87  1.42     2  2.40
V[45,5]   0.00    0.40 0.61 -1.00 -0.54 -0.02  0.56  1.03     2  2.42
V[46,1]  -0.20    0.44 0.64 -1.37 -0.73 -0.08  0.33  0.64     2  3.95
V[46,2]  -0.02    0.39 0.57 -0.86 -0.49 -0.11  0.45  1.00     2  4.13
V[46,3]   0.15    0.50 0.73 -1.25 -0.15  0.42  0.69  1.06     2  5.33
V[46,4]  -0.18    0.37 0.55 -1.18 -0.67  0.00  0.21  0.69     2  3.59
V[46,5]   0.30    0.48 0.70 -0.55 -0.33  0.07  0.95  1.53     2  4.62
V[47,1]  -0.18    0.50 0.71 -1.48 -0.72  0.17  0.36  0.56     2  6.61
V[47,2]  -0.58    0.41 0.59 -1.44 -1.08 -0.67 -0.05  0.38     2  5.77
V[47,3]   0.13    0.34 0.49 -0.52 -0.27  0.04  0.35  1.02     2  5.66
V[47,4]  -0.01    0.59 0.84 -1.56 -0.29  0.36  0.54  0.84     2 10.07
V[47,5]   0.22    0.36 0.52 -0.65 -0.06  0.29  0.60  1.01     2  6.43
V[48,1]  -0.21    0.43 0.62 -1.35 -0.56  0.04  0.24  0.49     2  6.40
V[48,2]  -0.34    0.34 0.50 -1.10 -0.75 -0.33  0.10  0.51     2  5.30
V[48,3]   0.14    0.36 0.52 -0.80 -0.21  0.26  0.45  0.89     2  6.45
V[48,4]  -0.14    0.41 0.59 -1.24 -0.36  0.11  0.21  0.52     2  7.63
V[48,5]   0.20    0.34 0.48 -0.48 -0.17  0.11  0.52  1.12     2  6.17
V[49,1]  -0.15    0.40 0.61 -1.39 -0.58 -0.03  0.29  0.87     2  2.38
V[49,2]  -0.43    0.32 0.51 -1.38 -0.81 -0.42 -0.04  0.51     3  2.05
V[49,3]   0.12    0.33 0.54 -0.80 -0.27  0.07  0.52  1.17     3  2.27
V[49,4]   0.00    0.46 0.70 -1.40 -0.45  0.23  0.53  0.90     2  2.64
V[49,5]   0.04    0.36 0.56 -0.93 -0.41  0.07  0.47  1.00     2  2.38
V[50,1]  -0.13    0.42 0.61 -1.20 -0.61  0.14  0.36  0.55     2  6.74
V[50,2]  -0.28    0.34 0.49 -1.10 -0.62 -0.29  0.01  0.54     2  5.24
V[50,3]   0.26    0.44 0.63 -0.76 -0.24  0.37  0.66  1.17     2  7.28
V[50,4]   0.06    0.51 0.73 -1.19 -0.32  0.23  0.65  1.00     2  9.96
V[50,5]   0.06    0.50 0.72 -1.11 -0.52  0.26  0.70  0.94     2  8.45
V[51,1]  -0.20    0.89 1.26 -1.52 -1.19 -0.55  0.35  2.00     2 11.95
V[51,2]  -0.70    0.84 1.20 -2.06 -1.62 -1.09 -0.13  1.49     2  9.36
V[51,3]  -0.37    0.21 0.37 -1.27 -0.56 -0.26 -0.14  0.21     3  2.93
V[51,4]   0.23    0.79 1.12 -1.20 -0.93  0.10  1.28  1.74     2 10.14
V[51,5]   0.02    0.50 0.73 -0.95 -0.61 -0.15  0.59  1.32     2  7.27
V[52,1]  -0.34    0.66 0.95 -2.06 -0.59  0.02  0.36  0.56     2  8.77
V[52,2]  -0.95    0.52 0.75 -1.98 -1.62 -0.98 -0.21  0.04     2  7.03
V[52,3]   0.09    0.42 0.60 -0.67 -0.43  0.04  0.44  1.15     2  6.67
V[52,4]  -0.23    0.70 1.00 -2.08 -0.42  0.30  0.41  0.55     2 11.03
V[52,5]   0.26    0.31 0.45 -0.42 -0.09  0.23  0.51  1.17     2  5.62
V[53,1]  -0.19    0.62 0.89 -1.25 -0.96 -0.35  0.22  1.41     2  7.27
V[53,2]  -0.52    0.62 0.89 -1.60 -1.24 -0.81 -0.04  1.22     2  6.94
V[53,3]  -0.26    0.09 0.21 -0.76 -0.36 -0.23 -0.12  0.08     6  1.84
V[53,4]   0.02    0.56 0.79 -1.10 -0.78  0.13  0.80  1.03     2  7.49
V[53,5]   0.13    0.34 0.50 -0.51 -0.19 -0.06  0.25  1.16     2  4.54
V[54,1]  -0.24    0.82 1.19 -1.63 -1.09 -0.69  0.30  2.04     2  4.64
V[54,2]  -0.56    0.90 1.31 -2.02 -1.47 -1.06  0.15  2.04     2  5.11
V[54,3]  -0.51    0.22 0.43 -1.18 -0.81 -0.57 -0.26  0.44     4  1.75
V[54,4]   0.05    0.78 1.13 -1.53 -1.04  0.15  1.14  1.56     2  4.65
V[54,5]   0.18    0.42 0.65 -0.71 -0.27  0.01  0.58  1.54     2  2.52
V[55,1]  -0.04    0.24 0.50 -1.11 -0.36 -0.03  0.27  0.95     4  1.37
V[55,2]  -0.39    0.20 0.47 -1.24 -0.69 -0.41 -0.07  0.64     6  1.31
V[55,3]   0.05    0.21 0.47 -1.01 -0.27  0.06  0.37  0.81     5  1.36
V[55,4]  -0.03    0.22 0.46 -0.97 -0.32  0.02  0.30  0.77     4  1.34
V[55,5]  -0.02    0.17 0.44 -0.92 -0.34  0.01  0.33  0.73     7  1.18
V[56,1]  -0.06    0.23 0.51 -0.99 -0.44 -0.09  0.38  0.80     5  1.41
V[56,2]  -0.21    0.19 0.43 -1.00 -0.51 -0.22  0.06  0.64     5  1.24
V[56,3]   0.00    0.15 0.43 -0.83 -0.33  0.03  0.33  0.74     8  1.15
V[56,4]   0.05    0.21 0.48 -0.82 -0.27  0.06  0.33  0.97     6  1.27
V[56,5]   0.03    0.10 0.38 -0.69 -0.22  0.04  0.30  0.68    14  1.14
V[57,1]  -0.07    0.38 0.56 -0.94 -0.59 -0.05  0.37  0.89     2  3.62
V[57,2]  -0.17    0.28 0.42 -0.93 -0.49 -0.13  0.17  0.47     2  2.85
V[57,3]  -0.05    0.18 0.29 -0.66 -0.24  0.00  0.18  0.40     3  2.24
V[57,4]   0.01    0.30 0.45 -0.93 -0.30  0.20  0.33  0.54     2  3.28
V[57,5]   0.15    0.29 0.43 -0.54 -0.18  0.08  0.48  0.94     2  3.43
V[58,1]  -0.26    0.54 0.78 -1.74 -0.62  0.01  0.29  0.71     2  4.80
V[58,2]  -0.65    0.40 0.59 -1.58 -1.18 -0.58 -0.11  0.31     2  4.05
V[58,3]   0.15    0.38 0.56 -0.76 -0.32  0.14  0.57  1.14     2  3.97
V[58,4]  -0.19    0.53 0.77 -1.66 -0.45  0.15  0.32  0.58     2  5.68
V[58,5]   0.16    0.31 0.47 -0.56 -0.22  0.09  0.36  1.10     2  3.10
V[59,1]  -0.16    0.48 0.69 -1.43 -0.64  0.21  0.34  0.50     2  6.66
V[59,2]  -0.55    0.37 0.54 -1.41 -0.86 -0.58 -0.19  0.40     2  4.81
V[59,3]   0.27    0.49 0.71 -0.64 -0.40  0.25  0.70  1.43     2  6.99
V[59,4]   0.06    0.63 0.89 -1.54 -0.37  0.28  0.72  1.16     2  9.38
V[59,5]   0.06    0.52 0.74 -1.09 -0.49  0.06  0.74  0.94     2  7.98
V[60,1]   0.00    0.27 0.53 -1.01 -0.37 -0.02  0.40  1.00     4  1.49
V[60,2]   0.00    0.16 0.46 -0.79 -0.31 -0.06  0.28  1.07     8  1.15
V[60,3]   0.01    0.05 0.39 -0.75 -0.27  0.01  0.27  0.76    69  1.02
V[60,4]   0.09    0.10 0.42 -0.72 -0.24  0.10  0.37  0.87    18  1.12
V[60,5]   0.18    0.21 0.47 -0.70 -0.14  0.17  0.52  1.10     5  1.26
V[61,1]  -0.03    0.29 0.47 -0.97 -0.37  0.03  0.37  0.65     3  2.21
V[61,2]  -0.14    0.20 0.38 -0.77 -0.39 -0.17  0.08  0.75     4  1.75
V[61,3]   0.18    0.32 0.49 -0.72 -0.20  0.26  0.53  1.02     2  2.48
V[61,4]   0.12    0.34 0.52 -0.86 -0.32  0.22  0.52  0.94     2  2.80
V[61,5]   0.07    0.40 0.61 -1.00 -0.50  0.12  0.60  1.06     2  2.77
V[62,1]  -0.04    0.25 0.49 -1.02 -0.38 -0.02  0.32  0.92     4  1.44
V[62,2]  -0.24    0.21 0.46 -1.17 -0.55 -0.24  0.07  0.58     5  1.30
V[62,3]   0.02    0.07 0.46 -0.95 -0.30  0.07  0.34  0.84    42  1.08
V[62,4]   0.17    0.25 0.49 -0.90 -0.09  0.24  0.48  0.98     4  1.42
V[62,5]   0.03    0.28 0.53 -1.00 -0.35  0.06  0.41  0.93     4  1.49
V[63,1]  -0.17    0.44 0.63 -1.33 -0.61  0.13  0.31  0.52     2  7.12
V[63,2]  -0.57    0.36 0.51 -1.35 -0.97 -0.61 -0.11  0.24     2  5.58
V[63,3]   0.11    0.32 0.46 -0.48 -0.28  0.05  0.33  0.91     2  5.79
V[63,4]   0.02    0.53 0.75 -1.36 -0.16  0.36  0.49  0.75     2  9.72
V[63,5]   0.15    0.34 0.49 -0.69 -0.20  0.24  0.55  0.89     2  6.09
V[64,1]  -0.09    0.41 0.59 -1.12 -0.65  0.08  0.40  0.65     2  6.07
V[64,2]  -0.50    0.31 0.45 -1.17 -0.82 -0.58 -0.15  0.31     2  4.83
V[64,3]   0.13    0.29 0.43 -0.43 -0.17  0.00  0.35  0.96     2  4.56
V[64,4]   0.11    0.53 0.75 -1.25 -0.11  0.40  0.59  0.95     2  8.54
V[64,5]   0.13    0.38 0.54 -0.82 -0.24  0.21  0.60  0.77     2  6.47
V[65,1]  -0.12    0.51 0.78 -1.69 -0.72  0.15  0.45  0.90     2  2.77
V[65,2]  -1.11    0.32 0.53 -2.20 -1.44 -1.13 -0.73 -0.16     3  1.94
V[65,3]   0.34    0.82 1.19 -1.59 -0.62  0.35  1.22  2.26     2  4.84
V[65,4]   0.11    0.78 1.14 -1.93 -0.92  0.35  1.11  1.59     2  4.73
V[65,5]  -0.14    0.70 1.03 -1.48 -0.95 -0.50  0.65  1.84     2  4.69
V[66,1]  -0.20    0.38 0.55 -1.20 -0.43 -0.03  0.22  0.43     2  6.70
V[66,2]  -0.55    0.33 0.48 -1.19 -1.00 -0.60 -0.08  0.15     2  5.94
V[66,3]  -0.02    0.17 0.26 -0.39 -0.22 -0.06  0.15  0.46     2  3.49
V[66,4]  -0.12    0.39 0.56 -1.16 -0.35  0.14  0.26  0.41     2  8.11
V[66,5]   0.17    0.19 0.28 -0.20 -0.06  0.11  0.35  0.72     2  4.17
V[67,1]  -0.24    0.40 0.57 -1.24 -0.54 -0.12  0.20  0.52     2  5.18
V[67,2]  -0.38    0.26 0.38 -0.94 -0.72 -0.45 -0.03  0.26     2  3.53
V[67,3]   0.13    0.32 0.46 -0.69 -0.27  0.25  0.41  0.81     2  5.27
V[67,4]  -0.28    0.31 0.45 -1.11 -0.64 -0.13  0.01  0.41     2  4.54
V[67,5]   0.20    0.23 0.35 -0.35 -0.07  0.16  0.46  0.86     2  4.13
V[68,1]  -0.12    0.74 1.06 -1.21 -1.01 -0.40  0.46  1.71     2 10.53
V[68,2]  -0.45    0.63 0.91 -1.60 -1.16 -0.66  0.04  1.14     2  8.19
V[68,3]  -0.25    0.12 0.25 -0.88 -0.40 -0.18 -0.09  0.12     4  2.30
V[68,4]   0.26    0.61 0.88 -0.97 -0.60  0.17  1.07  1.49     2  9.36
V[68,5]   0.02    0.49 0.70 -0.93 -0.65 -0.06  0.60  1.19     2  7.19
V[69,1]  -0.31    0.52 0.76 -1.56 -0.74 -0.24  0.31  0.84     2  5.29
V[69,2]  -0.54    0.31 0.46 -1.23 -0.94 -0.64 -0.11  0.25     2  3.36
V[69,3]   0.17    0.42 0.60 -0.81 -0.40  0.36  0.63  1.04     2  5.74
V[69,4]  -0.35    0.41 0.59 -1.45 -0.67 -0.19  0.07  0.47     2  4.91
V[69,5]   0.17    0.23 0.35 -0.39 -0.08  0.12  0.42  0.89     2  3.29
V[70,1]  -0.19    0.40 0.58 -1.27 -0.63  0.11  0.22  0.38     2  6.03
V[70,2]  -0.33    0.34 0.49 -1.05 -0.73 -0.42  0.06  0.52     2  4.92
V[70,3]   0.14    0.33 0.47 -0.71 -0.13  0.20  0.53  0.83     2  5.51
V[70,4]  -0.09    0.44 0.63 -1.20 -0.35  0.12  0.32  0.68     2  8.81
V[70,5]   0.22    0.32 0.47 -0.51 -0.09  0.22  0.51  1.01     2  5.88
V[71,1]  -0.14    0.56 0.80 -1.00 -0.71 -0.44  0.04  1.36     2  7.17
V[71,2]  -0.39    0.53 0.77 -1.26 -0.94 -0.65 -0.05  1.06     2  7.08
V[71,3]  -0.22    0.11 0.23 -0.76 -0.36 -0.17 -0.05  0.12     4  2.05
V[71,4]   0.05    0.45 0.65 -0.75 -0.58 -0.03  0.62  1.07     2  5.94
V[71,5]   0.01    0.28 0.41 -0.45 -0.27 -0.18  0.21  0.86     2  4.66
V[72,1]  -0.10    0.72 1.03 -1.16 -0.95 -0.36  0.32  1.80     2  7.44
V[72,2]  -0.43    0.65 0.93 -1.51 -1.14 -0.75  0.05  1.36     2  7.09
V[72,3]  -0.34    0.10 0.23 -0.84 -0.46 -0.35 -0.23  0.15     5  1.87
V[72,4]   0.21    0.60 0.85 -0.88 -0.65  0.17  1.03  1.36     2  7.32
V[72,5]   0.08    0.38 0.55 -0.59 -0.33 -0.06  0.37  1.14     2  5.21
V[73,1]  -0.29    0.81 1.16 -1.70 -1.06 -0.58  0.08  1.71     2 12.72
V[73,2]  -0.80    0.86 1.23 -2.12 -1.77 -1.30 -0.17  1.51     2 10.58
V[73,3]  -0.39    0.15 0.30 -1.12 -0.55 -0.32 -0.20  0.10     4  2.58
V[73,4]  -0.03    0.75 1.07 -1.39 -1.13 -0.04  1.03  1.29     2 10.47
V[73,5]   0.15    0.42 0.61 -0.52 -0.29 -0.08  0.47  1.31     2  5.80
V[74,1]  -0.19    0.44 0.64 -1.37 -0.57  0.06  0.27  0.52     2  7.16
V[74,2]  -0.59    0.36 0.51 -1.39 -1.03 -0.57 -0.10  0.09     2  4.95
V[74,3]   0.06    0.31 0.45 -0.54 -0.32  0.02  0.33  0.84     2  5.56
V[74,4]  -0.03    0.49 0.71 -1.35 -0.20  0.31  0.41  0.58     2  8.61
V[74,5]   0.15    0.29 0.42 -0.55 -0.15  0.12  0.48  0.86     2  5.00
V[75,1]  -0.23    0.38 0.55 -1.26 -0.45 -0.08  0.21  0.38     2  5.77
V[75,2]  -0.31    0.30 0.43 -0.94 -0.71 -0.38  0.09  0.41     2  4.87
V[75,3]   0.09    0.31 0.45 -0.76 -0.17  0.24  0.41  0.65     2  5.29
V[75,4]  -0.25    0.32 0.46 -1.11 -0.47 -0.07  0.07  0.31     2  5.66
V[75,5]   0.22    0.28 0.41 -0.36 -0.14  0.18  0.52  0.95     2  4.90
V[76,1]  -0.15    0.35 0.51 -0.96 -0.58 -0.18  0.11  0.76     2  4.59
V[76,2]   0.18    0.25 0.37 -0.51 -0.16  0.20  0.48  0.76     2  3.48
V[76,3]   0.17    0.51 0.73 -1.20 -0.08  0.52  0.63  0.85     2  7.30
V[76,4]  -0.12    0.21 0.32 -0.69 -0.37 -0.14  0.14  0.43     2  3.32
V[76,5]   0.14    0.40 0.58 -0.57 -0.30 -0.05  0.62  1.17     2  6.48
V[77,1]  -0.14    0.49 0.79 -1.27 -0.72 -0.33  0.29  1.51     3  2.11
V[77,2]  -0.45    0.64 0.98 -1.80 -1.11 -0.78  0.30  1.52     2  2.64
V[77,3]  -0.21    0.33 0.62 -1.45 -0.69 -0.10  0.23  0.84     4  1.62
V[77,4]   0.05    0.60 0.94 -1.38 -0.64 -0.17  0.73  1.95     2  2.23
V[77,5]  -0.24    0.32 0.60 -1.48 -0.64 -0.17  0.20  0.83     4  1.59
V[78,1]  -0.03    0.48 0.70 -0.87 -0.63 -0.17  0.38  1.29     2  4.58
V[78,2]  -0.12    0.32 0.47 -0.95 -0.47 -0.08  0.14  0.71     2  3.48
V[78,3]   0.03    0.25 0.39 -0.63 -0.31  0.11  0.37  0.63     2  3.13
V[78,4]   0.23    0.36 0.52 -0.63 -0.15  0.21  0.61  1.21     2  3.85
V[78,5]  -0.12    0.52 0.75 -1.17 -0.84 -0.12  0.60  0.85     2  6.31
V[79,1]  -0.12    0.41 0.59 -1.15 -0.57  0.06  0.36  0.64     2  5.83
V[79,2]  -0.50    0.32 0.46 -1.18 -0.84 -0.64 -0.18  0.32     2  4.86
V[79,3]   0.11    0.27 0.40 -0.38 -0.15 -0.04  0.35  0.95     2  4.29
V[79,4]   0.05    0.52 0.75 -1.30 -0.24  0.34  0.58  0.90     2  8.92
V[79,5]   0.18    0.31 0.45 -0.63 -0.08  0.34  0.53  0.77     2  5.74
V[80,1]   0.03    0.40 0.58 -0.95 -0.46  0.10  0.47  0.97     2  4.71
V[80,2]   0.27    0.19 0.30 -0.39  0.08  0.36  0.49  0.72     3  2.48
V[80,3]   0.08    0.25 0.38 -0.65 -0.20  0.21  0.31  0.59     2  3.34
V[80,4]   0.26    0.18 0.29 -0.24  0.02  0.25  0.48  0.86     3  2.24
V[80,5]  -0.01    0.46 0.66 -1.07 -0.57  0.08  0.57  0.94     2  6.38
